2022-05-16 15:05:367 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:138 INFO  RegisterPage :145 - get the 'EMAIL ADDRESS' text :[[ChromeDriver: chrome on WINDOWS (c7103982a99a17a770dcc0cde5ad4bd7)] -> id: Email-error]
2022-05-16 16:05:173 INFO  RegisterPage :149 - get the 'PASSWORD' text :[[ChromeDriver: chrome on WINDOWS (c7103982a99a17a770dcc0cde5ad4bd7)] -> id: Password-error]
2022-05-16 16:05:190 INFO  RegisterPage :153 - get the 'CONFIRM PASSWORD' text :[[ChromeDriver: chrome on WINDOWS (c7103982a99a17a770dcc0cde5ad4bd7)] -> id: ConfirmPassword-error]
2022-05-16 16:05:915 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:512 INFO  HomePage :41 - click on 'REGISTER' link :[[ChromeDriver: chrome on WINDOWS (6544e18ea8adfa7fb8b6926773cd6b29)] -> link text: Register]
2022-05-16 16:05:978 INFO  RegisterPage :80 - click on 'MALE OR FEMALE' radio button :F
2022-05-16 16:05:70 INFO  RegisterPage :91 - enter the 'FIRST NAME' :Lalitato first name field
2022-05-16 16:05:132 INFO  RegisterPage :97 - enter the 'LAST NAME' :Patelto last name field
2022-05-16 16:05:205 INFO  RegisterPage :102 - select the 'DATE OF BIRTHDAY' from drop down:[[ChromeDriver: chrome on WINDOWS (6544e18ea8adfa7fb8b6926773cd6b29)] -> name: DateOfBirthDay]
2022-05-16 16:05:265 INFO  RegisterPage :107 - select the 'DATE OF BIRTHMONTH' from drop down:[[ChromeDriver: chrome on WINDOWS (6544e18ea8adfa7fb8b6926773cd6b29)] -> name: DateOfBirthMonth]
2022-05-16 16:05:325 INFO  RegisterPage :112 - select the 'DATE OF BIRTHYEAR' from drop down:[[ChromeDriver: chrome on WINDOWS (6544e18ea8adfa7fb8b6926773cd6b29)] -> name: DateOfBirthYear]
2022-05-16 16:05:371 INFO  RegisterPage :117 - enter the 'EMAIL' :CLALalita12=@gmail.comto email field
2022-05-16 16:05:435 INFO  RegisterPage :122 - enter the 'PASSWORD' :Lalita123to password field
2022-05-16 16:05:502 INFO  RegisterPage :127 - enter the 'CONFIRM PASSWORD' :Lalita123to confirm password field
2022-05-16 16:05:572 INFO  RegisterPage :132 - click on 'REGISTER' button :[[ChromeDriver: chrome on WINDOWS (6544e18ea8adfa7fb8b6926773cd6b29)] -> id: register-button]
2022-05-16 16:05:283 INFO  RegisterPage :158 - get the 'ERROR MESSAGE' text :[[ChromeDriver: chrome on WINDOWS (6544e18ea8adfa7fb8b6926773cd6b29)] -> css selector: div.result]
2022-05-16 16:05:887 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:946 INFO  HomePage :36 - click on 'LOGIN' link :[[ChromeDriver: chrome on WINDOWS (a6e8d045770ce87df31efd6992a3a72e)] -> link text: Log in]
2022-05-16 16:05:411 INFO  LoginPage :57 - get the 'WELCOME' text :[[ChromeDriver: chrome on WINDOWS (a6e8d045770ce87df31efd6992a3a72e)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2022-05-16 16:05:127 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:05 INFO  HomePage :36 - click on 'LOGIN' link :[[ChromeDriver: chrome on WINDOWS (fa4390b50994e207f925161132736bef)] -> link text: Log in]
2022-05-16 16:05:459 INFO  LoginPage :37 - enter the 'EMAIL ADDRESS' :abcd123@gmail.comto email address field
2022-05-16 16:05:522 INFO  LoginPage :42 - enter the 'PASSWORD' :xyz123to password field
2022-05-16 16:05:592 INFO  LoginPage :47 - click on 'LOGIN' button :[[ChromeDriver: chrome on WINDOWS (fa4390b50994e207f925161132736bef)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-16 16:05:980 INFO  LoginPage :52 - get the 'ERROR MESSAGE' text :[[ChromeDriver: chrome on WINDOWS (fa4390b50994e207f925161132736bef)] -> xpath: //div[@class='message-error validation-summary-errors']]
2022-05-16 16:05:700 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:338 INFO  HomePage :36 - click on 'LOGIN' link :[[ChromeDriver: chrome on WINDOWS (a97188a9c9146296dd2f4a447341102f)] -> link text: Log in]
2022-05-16 16:05:841 INFO  LoginPage :37 - enter the 'EMAIL ADDRESS' :xyz123@gmail.comto email address field
2022-05-16 16:05:900 INFO  LoginPage :42 - enter the 'PASSWORD' :abc123to password field
2022-05-16 16:05:969 INFO  LoginPage :47 - click on 'LOGIN' button :[[ChromeDriver: chrome on WINDOWS (a97188a9c9146296dd2f4a447341102f)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-16 16:05:365 INFO  LoginPage :52 - get the 'ERROR MESSAGE' text :[[ChromeDriver: chrome on WINDOWS (a97188a9c9146296dd2f4a447341102f)] -> xpath: //div[@class='message-error validation-summary-errors']]
2022-05-16 16:05:57 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:952 INFO  HomePage :36 - click on 'LOGIN' link :[[ChromeDriver: chrome on WINDOWS (d7605bc754bcf374a46410b0de5a0737)] -> link text: Log in]
2022-05-16 16:05:432 INFO  LoginPage :37 - enter the 'EMAIL ADDRESS' :adfafasd@gmail.comto email address field
2022-05-16 16:05:494 INFO  LoginPage :42 - enter the 'PASSWORD' :xyz123to password field
2022-05-16 16:05:567 INFO  LoginPage :47 - click on 'LOGIN' button :[[ChromeDriver: chrome on WINDOWS (d7605bc754bcf374a46410b0de5a0737)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-16 16:05:960 INFO  LoginPage :52 - get the 'ERROR MESSAGE' text :[[ChromeDriver: chrome on WINDOWS (d7605bc754bcf374a46410b0de5a0737)] -> xpath: //div[@class='message-error validation-summary-errors']]
2022-05-16 16:05:687 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:616 INFO  HomePage :36 - click on 'LOGIN' link :[[ChromeDriver: chrome on WINDOWS (9686c3c6e63209138b8c61dfb4cf34b8)] -> link text: Log in]
2022-05-16 16:05:78 INFO  LoginPage :37 - enter the 'EMAIL ADDRESS' :abc222@gmail.comto email address field
2022-05-16 16:05:146 INFO  LoginPage :42 - enter the 'PASSWORD' :abc123456to password field
2022-05-16 16:05:223 INFO  LoginPage :47 - click on 'LOGIN' button :[[ChromeDriver: chrome on WINDOWS (9686c3c6e63209138b8c61dfb4cf34b8)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-16 16:05:653 INFO  LoginPage :62 - get the 'LOGOUT' link :Proxy element for: DefaultElementLocator 'By.xpath: //a[contains(text(),'Log out')]'
2022-05-16 16:05:543 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:113 INFO  HomePage :36 - click on 'LOGIN' link :[[ChromeDriver: chrome on WINDOWS (d5863ab10db2e806497720a7585efcc9)] -> link text: Log in]
2022-05-16 16:05:551 INFO  LoginPage :37 - enter the 'EMAIL ADDRESS' :abc222@gmail.comto email address field
2022-05-16 16:05:612 INFO  LoginPage :42 - enter the 'PASSWORD' :abc123456to password field
2022-05-16 16:05:688 INFO  LoginPage :47 - click on 'LOGIN' button :[[ChromeDriver: chrome on WINDOWS (d5863ab10db2e806497720a7585efcc9)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-16 16:05:98 INFO  LoginPage :67 - click on 'LOGOUT' button :Proxy element for: DefaultElementLocator 'By.xpath: //a[contains(text(),'Log out')]'
2022-05-16 16:05:171 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:731 INFO  HomePage :41 - click on 'REGISTER' link :[[ChromeDriver: chrome on WINDOWS (a483706cfba1128ad5a8351ef852fabc)] -> link text: Register]
2022-05-16 16:05:105 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:11 INFO  HomePage :41 - click on 'REGISTER' link :[[ChromeDriver: chrome on WINDOWS (adbea655a35bdb5b36f68054ab8cf0b6)] -> link text: Register]
2022-05-16 16:05:484 INFO  RegisterPage :132 - click on 'REGISTER' button :[[ChromeDriver: chrome on WINDOWS (adbea655a35bdb5b36f68054ab8cf0b6)] -> id: register-button]
2022-05-16 16:05:549 INFO  RegisterPage :137 - get the 'FIRST NAME' text :[[ChromeDriver: chrome on WINDOWS (adbea655a35bdb5b36f68054ab8cf0b6)] -> id: FirstName-error]
2022-05-16 16:05:577 INFO  RegisterPage :141 - get the 'LAST NAME' text :[[ChromeDriver: chrome on WINDOWS (adbea655a35bdb5b36f68054ab8cf0b6)] -> id: LastName-error]
2022-05-16 16:05:603 INFO  RegisterPage :145 - get the 'EMAIL ADDRESS' text :[[ChromeDriver: chrome on WINDOWS (adbea655a35bdb5b36f68054ab8cf0b6)] -> id: Email-error]
2022-05-16 16:05:628 INFO  RegisterPage :149 - get the 'PASSWORD' text :[[ChromeDriver: chrome on WINDOWS (adbea655a35bdb5b36f68054ab8cf0b6)] -> id: Password-error]
2022-05-16 16:05:654 INFO  RegisterPage :153 - get the 'CONFIRM PASSWORD' text :[[ChromeDriver: chrome on WINDOWS (adbea655a35bdb5b36f68054ab8cf0b6)] -> id: ConfirmPassword-error]
2022-05-16 16:05:356 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:148 INFO  HomePage :41 - click on 'REGISTER' link :[[ChromeDriver: chrome on WINDOWS (3eb1c8f14ffbcd58b35d73758934dd5d)] -> link text: Register]
2022-05-16 16:05:614 INFO  RegisterPage :80 - click on 'MALE OR FEMALE' radio button :F
2022-05-16 16:05:716 INFO  RegisterPage :91 - enter the 'FIRST NAME' :Lalitato first name field
2022-05-16 16:05:789 INFO  RegisterPage :97 - enter the 'LAST NAME' :Patelto last name field
2022-05-16 16:05:873 INFO  RegisterPage :102 - select the 'DATE OF BIRTHDAY' from drop down:[[ChromeDriver: chrome on WINDOWS (3eb1c8f14ffbcd58b35d73758934dd5d)] -> name: DateOfBirthDay]
2022-05-16 16:05:941 INFO  RegisterPage :107 - select the 'DATE OF BIRTHMONTH' from drop down:[[ChromeDriver: chrome on WINDOWS (3eb1c8f14ffbcd58b35d73758934dd5d)] -> name: DateOfBirthMonth]
2022-05-16 16:05:11 INFO  RegisterPage :112 - select the 'DATE OF BIRTHYEAR' from drop down:[[ChromeDriver: chrome on WINDOWS (3eb1c8f14ffbcd58b35d73758934dd5d)] -> name: DateOfBirthYear]
2022-05-16 16:05:66 INFO  RegisterPage :117 - enter the 'EMAIL' :qGELalita12=@gmail.comto email field
2022-05-16 16:05:147 INFO  RegisterPage :122 - enter the 'PASSWORD' :Lalita123to password field
2022-05-16 16:05:227 INFO  RegisterPage :127 - enter the 'CONFIRM PASSWORD' :Lalita123to confirm password field
2022-05-16 16:05:316 INFO  RegisterPage :132 - click on 'REGISTER' button :[[ChromeDriver: chrome on WINDOWS (3eb1c8f14ffbcd58b35d73758934dd5d)] -> id: register-button]
2022-05-16 16:05:76 INFO  RegisterPage :158 - get the 'ERROR MESSAGE' text :[[ChromeDriver: chrome on WINDOWS (3eb1c8f14ffbcd58b35d73758934dd5d)] -> css selector: div.result]
2022-05-16 16:05:965 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:818 INFO  HomePage :36 - click on 'LOGIN' link :[[ChromeDriver: chrome on WINDOWS (b39a56b836c12c17a3c4aa6fa2c1fedf)] -> link text: Log in]
2022-05-16 16:05:313 INFO  LoginPage :57 - get the 'WELCOME' text :[[ChromeDriver: chrome on WINDOWS (b39a56b836c12c17a3c4aa6fa2c1fedf)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2022-05-16 16:05:42 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:663 INFO  HomePage :36 - click on 'LOGIN' link :[[ChromeDriver: chrome on WINDOWS (b61dcb123217fa98e72388e11e72117e)] -> link text: Log in]
2022-05-16 16:05:127 INFO  LoginPage :37 - enter the 'EMAIL ADDRESS' :abcd123@gmail.comto email address field
2022-05-16 16:05:200 INFO  LoginPage :42 - enter the 'PASSWORD' :xyz123to password field
2022-05-16 16:05:275 INFO  LoginPage :47 - click on 'LOGIN' button :[[ChromeDriver: chrome on WINDOWS (b61dcb123217fa98e72388e11e72117e)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-16 16:05:677 INFO  LoginPage :52 - get the 'ERROR MESSAGE' text :[[ChromeDriver: chrome on WINDOWS (b61dcb123217fa98e72388e11e72117e)] -> xpath: //div[@class='message-error validation-summary-errors']]
2022-05-16 16:05:400 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:996 INFO  HomePage :36 - click on 'LOGIN' link :[[ChromeDriver: chrome on WINDOWS (9bf913cc9893b8212fc1c809e750c2f8)] -> link text: Log in]
2022-05-16 16:05:456 INFO  LoginPage :37 - enter the 'EMAIL ADDRESS' :xyz123@gmail.comto email address field
2022-05-16 16:05:527 INFO  LoginPage :42 - enter the 'PASSWORD' :abc123to password field
2022-05-16 16:05:598 INFO  LoginPage :47 - click on 'LOGIN' button :[[ChromeDriver: chrome on WINDOWS (9bf913cc9893b8212fc1c809e750c2f8)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-16 16:05:24 INFO  LoginPage :52 - get the 'ERROR MESSAGE' text :[[ChromeDriver: chrome on WINDOWS (9bf913cc9893b8212fc1c809e750c2f8)] -> xpath: //div[@class='message-error validation-summary-errors']]
2022-05-16 16:05:749 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:401 INFO  HomePage :36 - click on 'LOGIN' link :[[ChromeDriver: chrome on WINDOWS (313ccac819b28fe3173325ebd6b5535e)] -> link text: Log in]
2022-05-16 16:05:866 INFO  LoginPage :37 - enter the 'EMAIL ADDRESS' :adfafasd@gmail.comto email address field
2022-05-16 16:05:934 INFO  LoginPage :42 - enter the 'PASSWORD' :xyz123to password field
2022-05-16 16:05:03 INFO  LoginPage :47 - click on 'LOGIN' button :[[ChromeDriver: chrome on WINDOWS (313ccac819b28fe3173325ebd6b5535e)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-16 16:05:430 INFO  LoginPage :52 - get the 'ERROR MESSAGE' text :[[ChromeDriver: chrome on WINDOWS (313ccac819b28fe3173325ebd6b5535e)] -> xpath: //div[@class='message-error validation-summary-errors']]
2022-05-16 16:05:121 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:815 INFO  HomePage :36 - click on 'LOGIN' link :[[ChromeDriver: chrome on WINDOWS (cd66b2cf5c5071a865c2d70217c6e697)] -> link text: Log in]
2022-05-16 16:05:311 INFO  LoginPage :37 - enter the 'EMAIL ADDRESS' :Lalita123=@gmail.comto email address field
2022-05-16 16:05:378 INFO  LoginPage :42 - enter the 'PASSWORD' :Lalita123to password field
2022-05-16 16:05:448 INFO  LoginPage :47 - click on 'LOGIN' button :[[ChromeDriver: chrome on WINDOWS (cd66b2cf5c5071a865c2d70217c6e697)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-16 16:05:102 INFO  LoginPage :62 - get the 'LOGOUT' link :[[ChromeDriver: chrome on WINDOWS (cd66b2cf5c5071a865c2d70217c6e697)] -> xpath: //a[contains(text(),'Log out')]]
2022-05-16 16:05:832 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:718 INFO  HomePage :36 - click on 'LOGIN' link :[[ChromeDriver: chrome on WINDOWS (fccf963684cde3788a905de9d7059287)] -> link text: Log in]
2022-05-16 16:05:191 INFO  LoginPage :37 - enter the 'EMAIL ADDRESS' :Lalita123=@gmail.comto email address field
2022-05-16 16:05:263 INFO  LoginPage :42 - enter the 'PASSWORD' :Lalita123to password field
2022-05-16 16:05:335 INFO  LoginPage :47 - click on 'LOGIN' button :[[ChromeDriver: chrome on WINDOWS (fccf963684cde3788a905de9d7059287)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-16 16:05:19 INFO  LoginPage :67 - click on 'LOGOUT' button :[[ChromeDriver: chrome on WINDOWS (fccf963684cde3788a905de9d7059287)] -> xpath: //a[contains(text(),'Log out')]]
2022-05-16 16:05:655 INFO  HomePage :31 - get the 'LOGIN LINK' : [[ChromeDriver: chrome on WINDOWS (fccf963684cde3788a905de9d7059287)] -> link text: Log in]
2022-05-16 16:05:376 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:278 INFO  HomePage :41 - click on 'REGISTER' link :[[ChromeDriver: chrome on WINDOWS (5fd669e135bad1a9a89946ed672f220a)] -> link text: Register]
2022-05-16 16:05:747 INFO  RegisterPage :75 - get the 'REGISTER' text :[[ChromeDriver: chrome on WINDOWS (5fd669e135bad1a9a89946ed672f220a)] -> xpath: //h1[contains(text(),'Register')]]
2022-05-16 16:05:456 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:413 INFO  HomePage :41 - click on 'REGISTER' link :[[ChromeDriver: chrome on WINDOWS (a319f9a3987da5fd472be2a823167c53)] -> link text: Register]
2022-05-16 16:05:910 INFO  RegisterPage :132 - click on 'REGISTER' button :[[ChromeDriver: chrome on WINDOWS (a319f9a3987da5fd472be2a823167c53)] -> id: register-button]
2022-05-16 16:05:974 INFO  RegisterPage :137 - get the 'FIRST NAME' text :[[ChromeDriver: chrome on WINDOWS (a319f9a3987da5fd472be2a823167c53)] -> id: FirstName-error]
2022-05-16 16:05:997 INFO  RegisterPage :141 - get the 'LAST NAME' text :[[ChromeDriver: chrome on WINDOWS (a319f9a3987da5fd472be2a823167c53)] -> id: LastName-error]
2022-05-16 16:05:11 INFO  RegisterPage :145 - get the 'EMAIL ADDRESS' text :[[ChromeDriver: chrome on WINDOWS (a319f9a3987da5fd472be2a823167c53)] -> id: Email-error]
2022-05-16 16:05:41 INFO  RegisterPage :149 - get the 'PASSWORD' text :[[ChromeDriver: chrome on WINDOWS (a319f9a3987da5fd472be2a823167c53)] -> id: Password-error]
2022-05-16 16:05:66 INFO  RegisterPage :153 - get the 'CONFIRM PASSWORD' text :[[ChromeDriver: chrome on WINDOWS (a319f9a3987da5fd472be2a823167c53)] -> id: ConfirmPassword-error]
2022-05-16 16:05:778 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:371 INFO  HomePage :41 - click on 'REGISTER' link :[[ChromeDriver: chrome on WINDOWS (75f90556b7ff8e5de9328b29f098a58f)] -> link text: Register]
2022-05-16 16:05:847 INFO  RegisterPage :80 - click on 'MALE OR FEMALE' radio button :F
2022-05-16 16:05:28 INFO  RegisterPage :91 - enter the 'FIRST NAME' :Lalitato first name field
2022-05-16 16:05:87 INFO  RegisterPage :97 - enter the 'LAST NAME' :Patelto last name field
2022-05-16 16:05:154 INFO  RegisterPage :102 - select the 'DATE OF BIRTHDAY' from drop down:[[ChromeDriver: chrome on WINDOWS (75f90556b7ff8e5de9328b29f098a58f)] -> name: DateOfBirthDay]
2022-05-16 16:05:212 INFO  RegisterPage :107 - select the 'DATE OF BIRTHMONTH' from drop down:[[ChromeDriver: chrome on WINDOWS (75f90556b7ff8e5de9328b29f098a58f)] -> name: DateOfBirthMonth]
2022-05-16 16:05:267 INFO  RegisterPage :112 - select the 'DATE OF BIRTHYEAR' from drop down:[[ChromeDriver: chrome on WINDOWS (75f90556b7ff8e5de9328b29f098a58f)] -> name: DateOfBirthYear]
2022-05-16 16:05:312 INFO  RegisterPage :117 - enter the 'EMAIL' :wu3Lalita123=@gmail.comto email field
2022-05-16 16:05:381 INFO  RegisterPage :122 - enter the 'PASSWORD' :Lalita123to password field
2022-05-16 16:05:439 INFO  RegisterPage :127 - enter the 'CONFIRM PASSWORD' :Lalita123to confirm password field
2022-05-16 16:05:509 INFO  RegisterPage :132 - click on 'REGISTER' button :[[ChromeDriver: chrome on WINDOWS (75f90556b7ff8e5de9328b29f098a58f)] -> id: register-button]
2022-05-16 16:05:240 INFO  RegisterPage :158 - get the 'ERROR MESSAGE' text :[[ChromeDriver: chrome on WINDOWS (75f90556b7ff8e5de9328b29f098a58f)] -> css selector: div.result]
2022-05-16 16:05:427 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:111 INFO  HomePage :51 - click on 'COMPUTER' tab :[[ChromeDriver: chrome on WINDOWS (e833b952b7945fcc967a4dc001926ac8)] -> link text: Computers]
2022-05-16 16:05:618 INFO  ComputerPage :31 - get the 'COMPUTER' text :[[ChromeDriver: chrome on WINDOWS (e833b952b7945fcc967a4dc001926ac8)] -> xpath: //h1[contains(text(),'Computers')]]
2022-05-16 16:05:997 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:598 INFO  HomePage :51 - click on 'COMPUTER' tab :[[ChromeDriver: chrome on WINDOWS (07eebdd9a945478f8c0e18be122cf6d3)] -> link text: Computers]
2022-05-16 16:05:93 INFO  ComputerPage :36 - click on 'DESKTOP' button :[[ChromeDriver: chrome on WINDOWS (07eebdd9a945478f8c0e18be122cf6d3)] -> xpath: //li[@class="inactive"]/child::a[contains(text(),'Desktops')]]
2022-05-16 16:05:615 INFO  DesktopsPage :34 - get the 'DESKTOP' text :[[ChromeDriver: chrome on WINDOWS (07eebdd9a945478f8c0e18be122cf6d3)] -> xpath: //h1[contains(text(),'Desktops')]]
2022-05-16 16:05:349 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:191 INFO  HomePage :51 - click on 'COMPUTER' tab :[[ChromeDriver: chrome on WINDOWS (8def449c2c320a249f69c3f2c93f7082)] -> link text: Computers]
2022-05-16 16:05:776 INFO  ComputerPage :36 - click on 'DESKTOP' button :[[ChromeDriver: chrome on WINDOWS (8def449c2c320a249f69c3f2c93f7082)] -> xpath: //li[@class="inactive"]/child::a[contains(text(),'Desktops')]]
2022-05-16 16:05:225 INFO  DesktopsPage :49 - click on 'PRODUCT' :Build your own computer
2022-05-16 16:05:43 INFO  BuildYourOwnComputerPage :46 - get the 'BUILD YOUR COMPUTER' text :[[ChromeDriver: chrome on WINDOWS (8def449c2c320a249f69c3f2c93f7082)] -> xpath: //h1[contains(text(),'Build your own computer')]]
2022-05-16 16:05:79 INFO  BuildYourOwnComputerPage :51 - select the 'PROCESSOR' from drop down:[[ChromeDriver: chrome on WINDOWS (8def449c2c320a249f69c3f2c93f7082)] -> xpath: //select[@id='product_attribute_1']]
2022-05-16 16:05:162 INFO  BuildYourOwnComputerPage :56 - select the 'RAM' from drop down:[[ChromeDriver: chrome on WINDOWS (8def449c2c320a249f69c3f2c93f7082)] -> xpath: //select[@id='product_attribute_2']]
2022-05-16 16:05:220 INFO  BuildYourOwnComputerPage :60 - click on 'HDD' from radio button :320 GB
2022-05-16 16:05:286 INFO  BuildYourOwnComputerPage :70 - click on 'OS' from radio button :Vista Home [+$50.00]
2022-05-16 16:05:372 INFO  BuildYourOwnComputerPage :82 - click on 'SOFTWARE' from check box :Microsoft Office [+$50.00]
2022-05-16 16:05:413 INFO  BuildYourOwnComputerPage :89 - click on 'ADD TO CART' button :[[ChromeDriver: chrome on WINDOWS (8def449c2c320a249f69c3f2c93f7082)] -> xpath: //button[@id='add-to-cart-button-1']]
2022-05-16 16:05:273 INFO  BuildYourOwnComputerPage :94 - get the 'ADD TO CARD' text :[[ChromeDriver: chrome on WINDOWS (8def449c2c320a249f69c3f2c93f7082)] -> xpath: //body/div[@id='bar-notification']/div[1]/p[1]]
2022-05-16 16:05:963 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:577 INFO  HomePage :51 - click on 'COMPUTER' tab :[[ChromeDriver: chrome on WINDOWS (69d18d902b98fd87f46f1b1231197042)] -> link text: Computers]
2022-05-16 16:05:98 INFO  ComputerPage :36 - click on 'DESKTOP' button :[[ChromeDriver: chrome on WINDOWS (69d18d902b98fd87f46f1b1231197042)] -> xpath: //li[@class="inactive"]/child::a[contains(text(),'Desktops')]]
2022-05-16 16:05:619 INFO  DesktopsPage :49 - click on 'PRODUCT' :Build your own computer
2022-05-16 16:05:536 INFO  BuildYourOwnComputerPage :46 - get the 'BUILD YOUR COMPUTER' text :[[ChromeDriver: chrome on WINDOWS (69d18d902b98fd87f46f1b1231197042)] -> xpath: //h1[contains(text(),'Build your own computer')]]
2022-05-16 16:05:569 INFO  BuildYourOwnComputerPage :51 - select the 'PROCESSOR' from drop down:[[ChromeDriver: chrome on WINDOWS (69d18d902b98fd87f46f1b1231197042)] -> xpath: //select[@id='product_attribute_1']]
2022-05-16 16:05:631 INFO  BuildYourOwnComputerPage :56 - select the 'RAM' from drop down:[[ChromeDriver: chrome on WINDOWS (69d18d902b98fd87f46f1b1231197042)] -> xpath: //select[@id='product_attribute_2']]
2022-05-16 16:05:692 INFO  BuildYourOwnComputerPage :60 - click on 'HDD' from radio button :400 GB [+$100.00]
2022-05-16 16:05:771 INFO  BuildYourOwnComputerPage :70 - click on 'OS' from radio button :Vista Premium [+$60.00]
2022-05-16 16:05:886 INFO  BuildYourOwnComputerPage :82 - click on 'SOFTWARE' from check box :Acrobat Reader [+$10.00]
2022-05-16 16:05:927 INFO  BuildYourOwnComputerPage :89 - click on 'ADD TO CART' button :[[ChromeDriver: chrome on WINDOWS (69d18d902b98fd87f46f1b1231197042)] -> xpath: //button[@id='add-to-cart-button-1']]
2022-05-16 16:05:283 INFO  BuildYourOwnComputerPage :94 - get the 'ADD TO CARD' text :[[ChromeDriver: chrome on WINDOWS (69d18d902b98fd87f46f1b1231197042)] -> xpath: //body/div[@id='bar-notification']/div[1]/p[1]]
2022-05-16 16:05:959 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:573 INFO  HomePage :51 - click on 'COMPUTER' tab :[[ChromeDriver: chrome on WINDOWS (eb636368ef4e02860f54aeb4bfdfefc2)] -> link text: Computers]
2022-05-16 16:05:71 INFO  ComputerPage :36 - click on 'DESKTOP' button :[[ChromeDriver: chrome on WINDOWS (eb636368ef4e02860f54aeb4bfdfefc2)] -> xpath: //li[@class="inactive"]/child::a[contains(text(),'Desktops')]]
2022-05-16 16:05:485 INFO  DesktopsPage :49 - click on 'PRODUCT' :Build your own computer
2022-05-16 16:05:238 INFO  BuildYourOwnComputerPage :46 - get the 'BUILD YOUR COMPUTER' text :[[ChromeDriver: chrome on WINDOWS (eb636368ef4e02860f54aeb4bfdfefc2)] -> xpath: //h1[contains(text(),'Build your own computer')]]
2022-05-16 16:05:267 INFO  BuildYourOwnComputerPage :51 - select the 'PROCESSOR' from drop down:[[ChromeDriver: chrome on WINDOWS (eb636368ef4e02860f54aeb4bfdfefc2)] -> xpath: //select[@id='product_attribute_1']]
2022-05-16 16:05:308 INFO  BuildYourOwnComputerPage :56 - select the 'RAM' from drop down:[[ChromeDriver: chrome on WINDOWS (eb636368ef4e02860f54aeb4bfdfefc2)] -> xpath: //select[@id='product_attribute_2']]
2022-05-16 16:05:366 INFO  BuildYourOwnComputerPage :60 - click on 'HDD' from radio button :320 GB
2022-05-16 16:05:425 INFO  BuildYourOwnComputerPage :70 - click on 'OS' from radio button :Vista Home [+$50.00]
2022-05-16 16:05:529 INFO  BuildYourOwnComputerPage :82 - click on 'SOFTWARE' from check box :Total Commander [+$5.00]
2022-05-16 16:05:567 INFO  BuildYourOwnComputerPage :89 - click on 'ADD TO CART' button :[[ChromeDriver: chrome on WINDOWS (eb636368ef4e02860f54aeb4bfdfefc2)] -> xpath: //button[@id='add-to-cart-button-1']]
2022-05-16 16:05:920 INFO  BuildYourOwnComputerPage :94 - get the 'ADD TO CARD' text :[[ChromeDriver: chrome on WINDOWS (eb636368ef4e02860f54aeb4bfdfefc2)] -> xpath: //body/div[@id='bar-notification']/div[1]/p[1]]
2022-05-16 16:05:181 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:163 INFO  HomePage :51 - click on 'COMPUTER' tab :[[ChromeDriver: chrome on WINDOWS (a3c8e7b7d584f51b29aeb8fec3f4bc79)] -> link text: Computers]
